item-name	item-description	listing-id	seller-sku	price	quantity	open-date	image-url	item-is-marketplace	product-id-type	zshop-shipping-fee	item-note	item-condition	zshop-category1	zshop-browse-path	zshop-storefront-feature	asin1	asin2	asin3	will-ship-internationally	expedited-shipping	zshop-boldface	product-id	bid-for-featured-placement	add-delete	pending-quantity	fulfillment-channel	merchant-shipping-group	status
Alpinestars mens Black/White/Pink Tech 3 Stella Boots Black White Pink Sz 06, Multi, 6 US		1006AX583G8	34101939		0	2023-10-06 06:39:42 PDT		y	1			11				B075BQY53F						B075BQY53F			0	DEFAULT	Migrated Template	Incomplete
Alpinestars 2013218-130-7 Tech 3 Stella Boots Black/White/Pink Sz 07		1006AX3F8LZ	34101940		0	2023-10-06 06:39:42 PDT		y	1			11				B075BQND4G						B075BQND4G			0	DEFAULT	Migrated Template	Incomplete
Alpinestars womens Black/White/Pink Tech 3 Stella Boots Black White Pink Sz 08, Multi, 8 US		1006AX1P3PD	34101941		0	2023-10-06 06:39:42 PDT		y	1			11				B075BRVJ47						B075BRVJ47			0	DEFAULT	Migrated Template	Incomplete
Alpinestars 2013218-130-9 Tech 3 Stella Boots Black/White/Pink Sz 09		1006AX35JJE	34101942		0	2023-10-06 06:39:42 PDT		y	1			11				B075BS2935						B075BS2935			0	DEFAULT	Migrated Template	Incomplete
Alpinestars 2013218-12-6 Unisex-Adult Tech 3 Stella Boots Black/White Sz 06 (Multi, one_size)		1006AWWABJQ	34101944		0	2023-10-06 06:39:42 PDT		y	1			11				B0755Q9Z4D						B0755Q9Z4D			0	DEFAULT	Migrated Template	Incomplete
Alpinestars 2013218-12-7 Tech 3 Stella Boots Black/White Sz 07		1006AWZZTMK	34101945		0	2023-10-06 06:39:42 PDT		y	1			11				B0755Q1P65						B0755Q1P65			0	DEFAULT	Migrated Template	Incomplete
Alpinestars 2013218-12-8 Unisex-Adult Tech 3 Stella Boots Black/White Sz 08 (Multi, one_size)		1006AWW9SLA	34101946		0	2023-10-06 06:39:42 PDT		y	1			11				B0755Q8PH4						B0755Q8PH4			0	DEFAULT	Migrated Template	Incomplete
Alpinestars 2013218-12-9 Tech 3 Stella Boots Black/White Sz 09		1006AX21B2M	34101947		0	2023-10-06 06:39:42 PDT		y	1			11				B0755QN1WT						B0755QN1WT			0	DEFAULT	Migrated Template	Incomplete
Alpinestars 2012114-1133-7 Unisex-Adult Tech 7 Enduro Boots Black/Grey/Red Sz 07 (Multi, one_size)		1006AWW9JBC	34102049		0	2023-10-06 06:39:42 PDT		y	1			11				B07FPQSMF9						B07FPQSMF9			0	DEFAULT	Migrated Template	Incomplete
Alpinestars 2012114-1133-8 Tech 7 Enduro Boots Black/Grey/Red Sz 08		1006AX2B5TW	34102050		0	2023-10-06 06:39:42 PDT		y	1			11				B07FPXHDNG						B07FPXHDNG			0	DEFAULT	Migrated Template	Incomplete
Alpinestars 2012114-1133-9 Unisex-Adult Tech 7 Enduro Boots Black/Grey/Red Sz 09 (Multi, one_size)		1006AWYHQAL	34102051		0	2023-10-06 06:39:42 PDT		y	1			11				B07FPQ3MGV						B07FPQ3MGV			0	DEFAULT	Migrated Template	Incomplete
Alpinestars 2012114-1133-10 Tech 7 Enduro Boots Black/Grey/Red Sz 10		1006AX2KML0	34102052		0	2023-10-06 06:39:42 PDT		y	1			11				B07FPT3L7P						B07FPT3L7P			0	DEFAULT	Migrated Template	Incomplete
Alpinestars 2012114-1133-11 Tech 7 Enduro Boots Black/Grey/Red Sz 11		1006AX0783D	34102053		0	2023-10-06 06:39:42 PDT		y	1			11				B07FPPZ8W8						B07FPPZ8W8			0	DEFAULT	Migrated Template	Incomplete
Alpinestars 2012114-1133-12 Unisex-Adult Tech 7 Enduro Boots Black/Grey/Red Sz 12 (Multi, one_size)		1006AWUE3PM	34102054		0	2023-10-06 06:39:42 PDT		y	1			11				B07FPVBVTP						B07FPVBVTP			0	DEFAULT	Migrated Template	Incomplete
Alpinestars 2012114-1133-13 Unisex-Adult Tech 7 Enduro Boots Black/Grey/Red Sz 13 (Multi, one_size)		1006AX3BKHB	34102055		0	2023-10-06 06:39:42 PDT		y	1			11				B07FPY2MNS						B07FPY2MNS			0	DEFAULT	Migrated Template	Incomplete
Alpinestars 2012114-1133-14 Tech 7 Enduro Boots Black/Grey/Red Sz 14		1006AX2HY8T	34102056		0	2023-10-06 06:39:42 PDT		y	1			11				B07FPSRD72						B07FPSRD72			0	DEFAULT	Migrated Template	Incomplete
Alpinestars 2012014-930-9 Unisex-Adult Tech 7 Boots Darkgry/Lghtgry/Red (Multi, one_size)		1006AX5BZ0A	34102111		0	2023-10-06 06:47:04 PDT		y	1			11				B07FPTYXHT						B07FPTYXHT			0	DEFAULT	Migrated Template	Incomplete
Alpinestars 2012014-930-10 Tech 7 Boots Darkgry/Lghtgry/Red		1006AX0GIW4	34102112		0	2023-10-06 06:47:04 PDT		y	1			11				B07FPSTPXY						B07FPSTPXY			0	DEFAULT	Migrated Template	Incomplete
Alpinestars Unisex-Adult Tech 7 Boots Darkgry/Lghtgry/Red (Multi, 11)		1006AX2FZI8	34102113		0	2023-10-06 06:47:04 PDT		y	1			11				B07FPR2ZBN						B07FPR2ZBN			0	DEFAULT	Migrated Template	Incomplete
Alpinestars Unisex-Adult Tech 7 Boots Darkgry/Lghtgry/Red (Multi, 12)		1006AX2IHFW	34102114		0	2023-10-06 06:47:04 PDT		y	1			11				B07FPT193Y						B07FPT193Y			0	DEFAULT	Migrated Template	Incomplete
Alpinestars 2010520-20-7 Men's Tech 10 Supervented Boot, White, 7		1006AWY60ZV	34102302		0	2023-10-06 06:47:04 PDT		y	1			11				B07TDD5SHQ						B07TDD5SHQ			0	DEFAULT	Migrated Template	Incomplete
Alpinestars 2010520-20-8 Tech 10 Supervented Boots White Sz 08		1006AWWDPBV	34102303		0	2023-10-06 06:47:04 PDT		y	1			11				B07TDCVDNN						B07TDCVDNN			0	DEFAULT	Migrated Template	Incomplete
Alpinestars 2010520-20-9 Tech 10 Supervented Boots White Sz 09		1006AX2H51F	34102304		0	2023-10-06 06:47:04 PDT		y	1			11				B07T86QJDR						B07T86QJDR			0	DEFAULT	Migrated Template	Incomplete
Alpinestars 2010520-20-10 Tech 10 Supervented Boots White Sz 10		1006AWZ2MIQ	34102305		0	2023-10-06 06:47:04 PDT		y	1			11				B07TDCX25W						B07TDCX25W			0	DEFAULT	Migrated Template	Incomplete
Alpinestars 2010520-20-11 Tech 10 Supervented Boots White Sz 11		1006AX2FJJ8	34102306		0	2023-10-06 06:47:04 PDT		y	1			11				B07TFM4BVG						B07TFM4BVG			0	DEFAULT	Migrated Template	Incomplete
Alpinestars 2010520-20-12 Tech 10 Supervented Boots White Sz 12		1006AX2GB5C	34102307		0	2023-10-06 06:47:04 PDT		y	1			11				B07T86R5VN						B07T86R5VN			0	DEFAULT	Migrated Template	Incomplete
Alpinestars 2010520-20-13 Tech 10 Supervented Boots White Sz 13		1006AX1O3DH	34102308		0	2023-10-06 06:47:04 PDT		y	1			11				B07TCDD9NV						B07TCDD9NV			0	DEFAULT	Migrated Template	Incomplete
Alpinestars 2010520-20-14 Unisex-Adult Tech 10 Supervented Boots White Sz 14 (Multi, one_size)		1006AX26S80	34102309		0	2023-10-06 06:47:04 PDT		y	1			11				B07TCDCZS3						B07TCDCZS3			0	DEFAULT	Migrated Template	Incomplete
Alpinestars 2010520-1213-8 Tech 10 Supervented Boots Black/White/Mid Grey/Red Sz 08		1006AX2BZHS	34102311		0	2023-10-06 06:47:04 PDT		y	1			11				B07T86PZL1						B07T86PZL1			0	DEFAULT	Migrated Template	Incomplete
Alpinestars 2010520-1213-9 Unisex-Adult Tech 10 Supervented Boots Black/White/Mid Grey/Red Sz 09 (Multi, one_size)		1006AWWG2JC	34102312		0	2023-10-06 06:47:04 PDT		y	1			11				B07TDCJVFF						B07TDCJVFF			0	DEFAULT	Migrated Template	Incomplete
Alpinestars 2010520-1213-11 Unisex-Adult Tech 10 Supervented Boots Black/White/Mid Grey/Red Sz 11 (Multi, one_size)		1006AWYGEJ2	34102314		0	2023-10-06 06:47:04 PDT		y	1			11				B07TBBZH4G						B07TBBZH4G			0	DEFAULT	Migrated Template	Incomplete
Alpinestars 2010520-1213-12 Men's Tech 10 Supervented Boot, Black/White/Gray/Red, 12		1006AX2FKM7	34102315		0	2023-10-06 06:47:04 PDT		y	1			11				B07T86QPB3						B07T86QPB3			0	DEFAULT	Migrated Template	Incomplete
Alpinestars 2010520-1213-13 Unisex-Adult Tech 10 Supervented Boots Black/White/Mid Grey/Red Sz 13 (Multi, one_size)		1006AWUEB5M	34102316		0	2023-10-06 06:47:04 PDT		y	1			11				B07TDC8KTR						B07TDC8KTR			0	DEFAULT	Migrated Template	Incomplete
Alpinestars 2010520-1213-14 Tech 10 Supervented Boots Black/White/Mid Grey/Red Sz 14		1006AX0GUBV	34102317		0	2023-10-06 06:47:04 PDT		y	1			11				B084QC9FPL						B084QC9FPL			0	DEFAULT	Migrated Template	Incomplete
Alpinestars 2012620-106-7 Unisex-Adult Tech 7 Enduro Ds Boots Black/Grey Sz 07 (Multi, one_size)		1006AWWB8EN	34102320		0	2023-10-06 06:47:04 PDT		y	1			11				B07TFM33P1						B07TFM33P1			0	DEFAULT	Migrated Template	Incomplete
Alpinestars 2012620-106-8 Men's Tech 7 Enduro Drystar Boot, Black/Grey, 8		1006AWUGZJM	34102321		0	2023-10-06 06:47:04 PDT		y	1			11				B07TCJHR8M						B07TCJHR8M			0	DEFAULT	Migrated Template	Incomplete
Alpinestars 2012620-106-9 Tech 7 Enduro Ds Boots Black/Grey Sz 09		0929AF4JOTA	34102322		0	2023-09-29 09:37:34 PDT		y	1			11				B07TFKFLVD						B07TFKFLVD			0	DEFAULT	Migrated Template	Incomplete
Alpinestars 2012620-106-10 Tech 7 Enduro Ds Boots Black/Grey Sz 10		0929AF1B8FE	34102323		0	2023-09-29 09:37:34 PDT		y	1			11				B07TDN4Y8T						B07TDN4Y8T			0	DEFAULT	Migrated Template	Incomplete
Alpinestars 2012620-106-11 Tech 7 Enduro Ds Boots Black/Grey Sz 11		0929AEZ0EBM	34102324		0	2023-09-29 09:37:34 PDT		y	1			11				B07TFHZ5GB						B07TFHZ5GB			0	DEFAULT	Migrated Template	Incomplete
Alpinestars 2012620-106-12 Tech 7 Enduro Ds Boots Black/Grey Sz 12		0929AF6NMS1	34102325		0	2023-09-29 09:37:34 PDT		y	1			11				B07TFJQ8PL						B07TFJQ8PL			0	DEFAULT	Migrated Template	Incomplete
Alpinestars 2012620-106-13 Unisex-Adult Tech 7 Enduro Ds Boots Black/Grey Sz 13 (Multi, one_size)		0929AF5PAL2	34102326		0	2023-09-29 09:37:34 PDT		y	1			11				B07TBH5N5L						B07TBH5N5L			0	DEFAULT	Migrated Template	Incomplete
Alpinestars 2012620-106-14 Unisex-Adult Tech 7 Enduro Ds Boots Black/Grey Sz 14 (Multi, one_size)		0929AF4RZHV	34102327		0	2023-09-29 09:37:34 PDT		y	1			11				B07T8BVTF2						B07T8BVTF2			0	DEFAULT	Migrated Template	Incomplete
Alpinestars 2012014-1829 Men's Tech 7 Motocross Boot, Black/Silver/White/Gold, 9		1006AWUH4DO	34102332		0	2023-10-06 06:47:04 PDT		y	1			11				B07TFGT5RR						B07TFGT5RR			0	DEFAULT	Migrated Template	Incomplete
Alpinestars 2012014-1829 Men's Tech 7 Motocross Boot, Black/Silver/White/Gold, 10		1006AX5N5KX	34102333		0	2023-10-06 06:47:04 PDT		y	1			11				B07TCJC84J						B07TCJC84J			0	DEFAULT	Migrated Template	Incomplete
Alpinestars 2012014-1829-11 Unisex-Adult Tech 7 Boots Black/Silver/White/Gold Sz 11 (Multi, one_size)		1006AWZ2MJE	34102334		0	2023-10-06 06:47:04 PDT		y	1			11				B07TFMWS49						B07TFMWS49			0	DEFAULT	Migrated Template	Incomplete
Alpinestars 2012014-1829-12 Tech 7 Boots Black/Silver/White/Gold Sz 12		1006AWYI2RE	34102335		0	2023-10-06 06:47:04 PDT		y	1			11				B07TFL335P						B07TFL335P			0	DEFAULT	Migrated Template	Incomplete
Alpinestars 2013018-723-8 Tech 3 Boots Blue/White/Red Sz 08		1006AWW933A	34102347		0	2023-10-06 06:39:42 PDT		y	1			11				B07TBGYDZX						B07TBGYDZX			0	DEFAULT	Migrated Template	Incomplete
Alpinestars mens Multi TECH 3 Boots Blue White Red Size 10 , Multi, US		1006AX24YER	34102349		0	2023-10-06 06:39:42 PDT		y	1			11				B07TDMX1QC						B07TDMX1QC			0	DEFAULT	Migrated Template	Incomplete
Alpinestars 2013018-723-11 Men's Tech 3 Motocross Boot, Blue/White/Red, 11		1006AX259UZ	34102350		0	2023-10-06 06:39:42 PDT		y	1			11				B07TFP27RD						B07TFP27RD			0	DEFAULT	Migrated Template	Incomplete
Alpinestars 2013018-723 Men's Tech 3 Motocross Boot, Blue/White/Red, 12		1006AX1J48V	34102351		0	2023-10-06 06:39:42 PDT		y	1			11				B07TBGZ86J						B07TBGZ86J			0	DEFAULT	Migrated Template	Incomplete
Alpinestars 2013018-723-14 Tech 3 Boots Blue/White/Red Sz 14		1006AX2H7IQ	34102353		0	2023-10-06 06:39:42 PDT		y	1			11				B07TFLLFV5						B07TFLLFV5			0	DEFAULT	Migrated Template	Incomplete
Alpinestars mens Black/Red/Green Tech 7 Boots Black Red Green Sz 09, Multi, 9 US		1006AX2FJI8	34102387		0	2023-10-06 06:47:04 PDT		y	1			11				B07T9G4V9W						B07T9G4V9W			0	DEFAULT	Migrated Template	Incomplete
Alpinestars 2012014-1366-11 Unisex-Adult Tech 7 Boots Black/Red/Green Sz 11 (Multi, one_size)		1006AX0IL2C	34102389		0	2023-10-06 06:47:04 PDT		y	1			11				B07T9G5D5D						B07T9G5D5D			0	DEFAULT	Migrated Template	Incomplete
Alpinestars 2010020-12-8 Unisex-Adult Tech 10 Boots Black/White Sz 08 (Multi, one_size)		1004ARC5DM7	34102451		0	2023-10-04 09:11:44 PDT		y	1			11				B08BVV6MWX						B08BVV6MWX			0	DEFAULT	Migrated Template	Incomplete
Alpinestars 2010020-12-9 Tech 10 Boots Black/White Sz 09		1004AR88GEV	34102452		0	2023-10-04 09:11:44 PDT		y	1			11				B08BW2PT5G						B08BW2PT5G			0	DEFAULT	Migrated Template	Incomplete
Alpinestars 2010020-12-10 Tech 10 Boots Black/White Sz 10		1004AR88PL3	34102453		0	2023-10-04 09:11:44 PDT		y	1			11				B08BW7GV8N						B08BW7GV8N			0	DEFAULT	Migrated Template	Incomplete
Alpinestars 2010020-12-11 Tech 10 Boots Black/White Sz 11		1004AREUC14	34102454		0	2023-10-04 09:11:44 PDT		y	1			11				B08BW1XDKG						B08BW1XDKG			0	DEFAULT	Migrated Template	Incomplete
Alpinestars 2010020-12-12 Unisex-Adult Tech 10 Boots Black/White Sz 12 (Multi, one_size)		1004AREYQKO	34102455		0	2023-10-04 09:11:44 PDT		y	1			11				B08BWDQT95						B08BWDQT95			0	DEFAULT	Migrated Template	Incomplete
Alpinestars 2010020-12-13 Men's Tech 10 Motocross Boot, Black/White, 13		1004ARCLRXR	34102456		0	2023-10-04 09:11:44 PDT		y	1			11				B08BW6RW1R						B08BW6RW1R			0	DEFAULT	Migrated Template	Incomplete
Alpinestars 2010020-9079-9 TECH 10 Boots - Dark Grey/Dark Blue/Red Fluo (Size 9)		1004AREYTX8	34102460		0	2023-10-04 09:11:44 PDT		y	1			11				B08BWBWSF5						B08BWBWSF5			0	DEFAULT	Migrated Template	Incomplete
Alpinestars mens Multi TECH 10 Boots Dark Grey Dark Blue Red Fluo Size , Multi, US		1006AWUFI0X	34102461		0	2023-10-06 06:47:04 PDT		y	1			11				B08BW4476M						B08BW4476M			0	DEFAULT	Migrated Template	Incomplete
Alpinestars 2010020-9079-11 TECH 10 Boots - Dark Grey/Dark Blue/Red Fluo (Size 11)		1004AR85Z41	34102462		0	2023-10-04 09:11:44 PDT		y	1			11				B08BW55WYC						B08BW55WYC			0	DEFAULT	Migrated Template	Incomplete
Alpinestars Tech 10 Men's Off-Road Motorcycle Boots - Black/Grey/Orange/White / 9		1006AX54NOR	34102468		0	2023-10-06 06:47:04 PDT		y	1			11				B08D8Q1M95						B08D8Q1M95			0	DEFAULT	Migrated Template	Incomplete
Alpinestars Tech 10 Men's Off-Road Motorcycle Boots - Black/Grey/Orange/White / 10		1006AX171A2	34102469		0	2023-10-06 06:47:04 PDT		y	1			11				B08D8Q9H46						B08D8Q9H46			0	DEFAULT	Migrated Template	Incomplete
Alpinestars Tech 10 Men's Off-Road Motorcycle Boots - Black/Grey/Orange/White / 11		1006AX3BFJO	34102470		0	2023-10-06 06:47:04 PDT		y	1			11				B08D8PZG7G						B08D8PZG7G			0	DEFAULT	Migrated Template	Incomplete
Alpinestars Tech 10 Men's Off-Road Motorcycle Boots - Black/Grey/Orange/White / 12		1006AX0YFV4	34102471		0	2023-10-06 06:47:04 PDT		y	1			11				B08D8PKV25						B08D8PKV25			0	DEFAULT	Migrated Template	Incomplete
Alpinestars 2010020-9040-14 Tech 10 Boots Cool Grey/Orange Fluo Sz 14		1004ARC1HC2	34102473		0	2023-10-04 09:11:44 PDT		y	1			11				B08BW2XCS7						B08BW2XCS7			0	DEFAULT	Migrated Template	Incomplete
Alpinestars Tech 10 Men's Off-Road Motorcycle Boots - Black/Red / 9		1006AX2GV3P	34102476		0	2023-10-06 06:47:04 PDT		y	1			11				B08D8P1KWY						B08D8P1KWY			0	DEFAULT	Migrated Template	Incomplete
Alpinestars Tech 10 Men's Off-Road Motorcycle Boots - Black/Red / 10		1006AX0KSVP	34102477		0	2023-10-06 06:47:04 PDT		y	1			11				B08D8NKW53						B08D8NKW53			0	DEFAULT	Migrated Template	Incomplete
Alpinestars Tech 10 Men's Off-Road Motorcycle Boots - Black/Red / 11		1006AWWAPOT	34102478		0	2023-10-06 06:47:04 PDT		y	1			11				B08D8QC9XK						B08D8QC9XK			0	DEFAULT	Migrated Template	Incomplete
Alpinestars Tech 10 Men's Off-Road Motorcycle Boots - Black/Red / 12		1006AX2G3JP	34102479		0	2023-10-06 06:47:04 PDT		y	1			11				B08D8PTKXD						B08D8PTKXD			0	DEFAULT	Migrated Template	Incomplete
Alpinestars 2010020-31-14 Unisex-Adult Tech 10 Boots Red/Black Sz 14 (Multi, one_size)		1004ARBPMWL	34102481		0	2023-10-04 09:11:44 PDT		y	1			11				B08BW31V3N						B08BW31V3N			0	DEFAULT	Migrated Template	Incomplete
Alpinestars 2012014-21-8 Unisex-Adult Tech 7 Boots White/Black Sz 08 (Multi, one_size)		1006AX3FBK0	34102483		0	2023-10-06 06:47:04 PDT		y	1			11				B08BVZWZLW						B08BVZWZLW			0	DEFAULT	Migrated Template	Incomplete
Alpinestars 2012014-21-9 Tech 7 Boots White/Black Sz 09		1006AX1X5JZ	34102484		0	2023-10-06 06:47:04 PDT		y	1			11				B08BVZGZP9						B08BVZGZP9			0	DEFAULT	Migrated Template	Incomplete
Alpinestars 2012014-21-10 Tech 7 Boots White/Black Sz 10		1006AX293HS	34102485		0	2023-10-06 06:47:04 PDT		y	1			11				B08BW2P91L						B08BW2P91L			0	DEFAULT	Migrated Template	Incomplete
Alpinestars 2012014-21-11 Men's Tech 7 Motocross Boot, White/Black, 11		1006AX2C53P	34102486		0	2023-10-06 06:47:04 PDT		y	1			11				B08BVW2M3Y						B08BVW2M3Y			0	DEFAULT	Migrated Template	Incomplete
Alpinestars 2012014-21-12 Tech 7 Boots White/Black Sz 12		1006AX07LDE	34102487		0	2023-10-06 06:47:04 PDT		y	1			11				B08BVXVRMD						B08BVXVRMD			0	DEFAULT	Migrated Template	Incomplete
Alpinestars 2012014-9076-8 Men's Tech 7 Motocross Boot, Dark Gray/Dark Blue/Pink, 8		1006AX5U39C	34102491		0	2023-10-06 06:47:04 PDT		y	1			11				B08BW6QF3S						B08BW6QF3S			0	DEFAULT	Migrated Template	Incomplete
Alpinestars 2012014-9076-10 Tech 7 Boots Dark Grey/Dark Blue/Pink Fluo Sz 10		1006AX0L54W	34102493		0	2023-10-06 06:47:04 PDT		y	1			11				B08BW4LDRK						B08BW4LDRK			0	DEFAULT	Migrated Template	Incomplete
Alpinestars 2015015-102-7 Tech 5 Boots Black/Dark Grey/White Sz 07		1006AX29WNB	34102498		0	2023-10-06 06:39:42 PDT		y	1			11				B08BWFCL1W						B08BWFCL1W			0	DEFAULT	Migrated Template	Incomplete
Alpinestars mens Black/Dark Grey/ Tech 5 Boots Black Dark Grey White Sz 08, Black/Dark Gray/White, 8 US		1006AWZZ2QX	34102499		0	2023-10-06 06:39:42 PDT		y	1			11				B08BW4GGKM						B08BW4GGKM			0	DEFAULT	Migrated Template	Incomplete
Alpinestars 2015015-102-9 Tech 5 Boots Black/Dark Grey/White Sz 09		1006AX1X2LV	34102500		0	2023-10-06 06:39:42 PDT		y	1			11				B08BW55P8Z						B08BW55P8Z			0	DEFAULT	Migrated Template	Incomplete
Alpinestars 2015015-102-10 Tech 5 Boots Black/Dark Grey/White Sz 10		1006AX1EJYI	34102501		0	2023-10-06 06:39:42 PDT		y	1			11				B08BWFB951						B08BWFB951			0	DEFAULT	Migrated Template	Incomplete
Alpinestars 2015015-102-11 Men's Tech 5 Motocross Boot, Black/Dark Gray/White, 11		1006AX08RU1	34102502		0	2023-10-06 06:39:42 PDT		y	1			11				B08BW9TXQZ						B08BW9TXQZ			0	DEFAULT	Migrated Template	Incomplete
Alpinestars 2015015-102-12 Men's Tech 5 Motocross Boot, Black/Dark Gray/White, 12		1006AX5MFK4	34102503		0	2023-10-06 06:39:42 PDT		y	1			11				B08BWCR8JR						B08BWCR8JR			0	DEFAULT	Migrated Template	Incomplete
Alpinestars 2015015-102-13 Tech 5 Boots Black/Dark Grey/White Sz 13		1006AX2HY8M	34102504		0	2023-10-06 06:39:42 PDT		y	1			11				B08BWB4SDZ						B08BWB4SDZ			0	DEFAULT	Migrated Template	Incomplete
Alpinestars 2015015-102-14 Tech 5 Boots Black/Dark Grey/White Sz 14		1006AWUC9YY	34102505		0	2023-10-06 06:39:42 PDT		y	1			11				B08BW99H75						B08BW99H75			0	DEFAULT	Migrated Template	Incomplete
Alpinestars 2015015-13-7 Tech 5 Boots Black/Red Sz 07		1006AWUDJNQ	34102506		0	2023-10-06 06:39:42 PDT		y	1			11				B08BW77Y2H						B08BW77Y2H			0	DEFAULT	Migrated Template	Incomplete
Alpinestars 2015015-13-8 Tech 5 Boots Black/Red Sz 08		1006AWYB0MD	34102507		0	2023-10-06 06:39:42 PDT		y	1			11				B08BW2SMGH						B08BW2SMGH			0	DEFAULT	Migrated Template	Incomplete
Alpinestars 2015015-13-9 Unisex-Adult Tech 5 Boots Black/Red Sz 09 (Multi, one_size)		1006AWUBNPQ	34102508		0	2023-10-06 06:39:42 PDT		y	1			11				B08BWGTJKC						B08BWGTJKC			0	DEFAULT	Migrated Template	Incomplete
Alpinestars 2015015-13-10 Tech 5 Boots Black/Red Sz 10		1006AX0JL53	34102509		0	2023-10-06 06:39:42 PDT		y	1			11				B08BW99H76						B08BW99H76			0	DEFAULT	Migrated Template	Incomplete
Alpinestars 2015015-13-11 Tech 5 Boots Black/Red Sz 11		1006AX55Q2A	34102510		0	2023-10-06 06:39:42 PDT		y	1			11				B08BWCMTHJ						B08BWCMTHJ			0	DEFAULT	Migrated Template	Incomplete
Alpinestars 2015015-13-12 Tech 5 Boots Black/Red Sz 12		1006AWUEJ5Q	34102511		0	2023-10-06 06:39:42 PDT		y	1			11				B08BVZKYS9						B08BVZKYS9			0	DEFAULT	Migrated Template	Incomplete
Alpinestars 2013018-1238-7 Tech 3 Boots Black/White/Red/Fluo Yellow Sz 07		1006AX01NHV	34102514		0	2023-10-06 06:39:42 PDT		y	1			11				B08BW57XC6						B08BW57XC6			0	DEFAULT	Migrated Template	Incomplete
Alpinestars 2013018-1238-8 Tech 3 Boots Black/White/Red/Fluo Yellow Sz 08		1006AX36WWE	34102515		0	2023-10-06 06:39:42 PDT		y	1			11				B08BVT7WY8						B08BVT7WY8			0	DEFAULT	Migrated Template	Incomplete
Alpinestars 2013018-1238-9 Men's Tech 3 Motocross Boot, Black/White/Red/Yellow, 9		1006AX0GGGW	34102516		0	2023-10-06 06:39:42 PDT		y	1			11				B08BVYG8D8						B08BVYG8D8			0	DEFAULT	Migrated Template	Incomplete
Alpinestars 2013018-1238-10 Tech 3 Boots Black/White/Red/Fluo Yellow Sz 10		1006AX2H7JN	34102517		0	2023-10-06 06:39:42 PDT		y	1			11				B08BVWBCQG						B08BVWBCQG			0	DEFAULT	Migrated Template	Incomplete
Alpinestars 2013018-1238-11 Tech 3 Boots Black/White/Red/Fluo Yellow Sz 11		1006AX0IQKU	34102518		0	2023-10-06 06:39:42 PDT		y	1			11				B08BW292YV						B08BW292YV			0	DEFAULT	Migrated Template	Incomplete
Alpinestars 2013018-1238-12 Tech 3 Boots Black/White/Red/Fluo Yellow Sz 12		1006AWW7YYC	34102519		0	2023-10-06 06:39:42 PDT		y	1			11				B08BW15D7J						B08BW15D7J			0	DEFAULT	Migrated Template	Incomplete
Alpinestars Tech 10 Boots Black Size 08 482-01008		1004AR95STW	34102523		0	2023-10-04 09:11:44 PDT		y	1			11				B08BZY4WM9						B08BZY4WM9			0	DEFAULT	Migrated Template	Incomplete
Alpinestars Tech 10 Boots Black Size 09 482-01009		1004ARCSLHU	34102524		0	2023-10-04 09:11:44 PDT		y	1			11				B08BZV15DB						B08BZV15DB			0	DEFAULT	Migrated Template	Incomplete
Alpinestars Tech 10 Boots Black Size 10 482-01010		1006AX5BZH1	34102525		0	2023-10-06 06:47:04 PDT		y	1			11				B08BZWXYTZ						B08BZWXYTZ			0	DEFAULT	Migrated Template	Incomplete
Alpinestars Tech 10 Boots Black Size 11 482-01011		1006AWWGYJ0	34102526		0	2023-10-06 06:47:04 PDT		y	1			11				B08BZW4MGB						B08BZW4MGB			0	DEFAULT	Migrated Template	Incomplete
Alpinestars Tech 10 Boots Black Size 12 482-01012		1006AX1ERP5	34102527		0	2023-10-06 06:47:04 PDT		y	1			11				B08BZW12F6						B08BZW12F6			0	DEFAULT	Migrated Template	Incomplete
Alpinestars Tech 10 Boots Black Size 13 482-01013		1006AX66FZQ	34102528		0	2023-10-06 06:47:04 PDT		y	1			11				B08BZVR9P3						B08BZVR9P3			0	DEFAULT	Migrated Template	Incomplete
Alpinestars Tech 10 Men's Off-Road Motorcycle Boots - White / 7		1006AWW8QA0	34102530		0	2023-10-06 06:47:04 PDT		y	1			11				B08BZVYWQ6						B08BZVYWQ6			0	DEFAULT	Migrated Template	Incomplete
Alpinestars Tech 10 Boots White Size 08 482-01108		1006AX0YFVI	34102531		0	2023-10-06 06:47:04 PDT		y	1			11				B08BZVHBSD						B08BZVHBSD			0	DEFAULT	Migrated Template	Incomplete
Alpinestars Tech 10 Boots White Size 09 482-01109		1006AX68RES	34102532		0	2023-10-06 06:47:04 PDT		y	1			11				B08BZX7H7M						B08BZX7H7M			0	DEFAULT	Migrated Template	Incomplete
Alpinestars mens Tech 10 Boots, Multi, US		1006AX3EQ0F	34102533		0	2023-10-06 06:47:04 PDT		y	1			11				B08BZWGD9D						B08BZWGD9D			0	DEFAULT	Migrated Template	Incomplete
Alpinestars 2010020-20-11 Tech 10 Boots White Size 11		1004ARA4ITT	34102534		0	2023-10-04 09:11:44 PDT		y	1			11				B07FTBWD62						B07FTBWD62			0	DEFAULT	Migrated Template	Incomplete
Alpinestars Tech 10 Boots White Size 12 482-01112		1006AWUELVH	34102535		0	2023-10-06 06:47:04 PDT		y	1			11				B08BZV77BS						B08BZV77BS			0	DEFAULT	Migrated Template	Incomplete
